raw_SMILES,reaxys_id,SMILES,cas_number
COC(=O)C(C)(N)C1=C(F)C=CC(Br)=C1,21196727,COC(=O)C(C)(N)c1cc(Br)ccc1F,1266784-18-2
[H][C@]12CC[C@]([H])(C1)N([C@@H]2C(=O)NC1=CC=C(Br)C=C1N)C(=O)OC(C)(C)C,23926158,CC(C)(C)OC(=O)N1[C@H](C(=O)Nc2ccc(Br)cc2N)[C@H]2CC[C@@H]1C2,1256387-73-1
COC(=O)C1=C(CBr)NC(=N[C@H]1C1=C(Br)C=C(F)C=C1)C1=NC=CS1,27487873,COC(=O)C1=C(CBr)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Br,0
CS(=O)(=O)C1=C(Br)C=CC=C1,1945785,CS(=O)(=O)c1ccccc1Br,33951-33-6
ClC1=C(Br)C(=CC=C1)N(=O)=O,1950417,O=[N+]([O-])c1cccc(Cl)c1Br,19128-48-4
COC1=CC=C(C=CC(=O)C2=CC=C(Br)C=C2)C=C1,1972990,COc1ccc(C=CC(=O)c2ccc(Br)cc2)cc1,51863-81-1
CCC(O)C1=CC=C(Br)C=C1,2085622,CCC(O)c1ccc(Br)cc1,4489-22-9
CC1=CC(Br)=CC(C)=C1C(O)=O,2091896,Cc1cc(Br)cc(C)c1C(=O)O,74346-19-3
FC(F)(F)C1=C(Br)C=CC(C=O)=C1,2263544,O=Cc1ccc(Br)c(C(F)(F)F)c1,34328-47-7
COC1=C(OC)C=C(C(Br)=C1)N(=O)=O,2270367,COc1cc(Br)c([N+](=O)[O-])cc1OC,51072-66-3
BrC1=CC=C(CCC=C)C=C1,2355860,C=CCCc1ccc(Br)cc1,15451-32-8
CC(C)C1=CC(=CC(Br)=C1)C(C)C,2440148,CC(C)c1cc(Br)cc(C(C)C)c1,23058-81-3
NC1=C2C(Br)=CC=CC2=CC=C1,2803025,Nc1cccc2cccc(Br)c12,62456-34-2
CP(C)(=O)C1=CC=C(Br)C=C1,2935911,CP(C)(=O)c1ccc(Br)cc1,4648-59-3
OC1=C(Br)C=CC(=C1)C(F)(F)F,3253343,Oc1cc(C(F)(F)F)ccc1Br,402-05-1
CC1=CC(Br)=C(C=C1N(=O)=O)C#N,3278475,Cc1cc(Br)c(C#N)cc1[N+](=O)[O-],0
CCOC(=O)C(Br)C(=O)C1=CC=C(Br)C=C1,5024227,CCOC(=O)C(Br)C(=O)c1ccc(Br)cc1,87943-97-3
CC1=NNC2=C1C(C1=CC=C(Br)C=C1)C(C#N)=C(N)O2,5092511,Cc1n[nH]c2c1C(c1ccc(Br)cc1)C(C#N)=C(N)O2,89607-40-9
BrC1=CC=C(C=CC2=CC=CC=C2)C=C1,8132084,Brc1ccc(C=Cc2ccccc2)cc1,4714-24-3
C[C@@H](NC(=O)OC(C)(C)C)C1=CC=C(Br)C=C1,10158951,C[C@@H](NC(=O)OC(C)(C)C)c1ccc(Br)cc1,578729-21-2
CC(F)(F)C1=C(F)C=CC(Br)=C1,13904854,CC(F)(F)c1cc(Br)ccc1F,0
OCC1=CC(F)=CC(Br)=C1,15732695,OCc1cc(F)cc(Br)c1,216755-56-5
CCOC(=O)C(=CNC1=CC(F)=C(Br)C=C1)C(=O)OCC,19339923,CCOC(=O)C(=CNc1ccc(Br)c(F)c1)C(=O)OCC,953803-86-6
CC1=NOC(=C1CO)C1=CC=C(Br)C=C1,21280507,Cc1noc(-c2ccc(Br)cc2)c1CO,1280205-98-2
FC1=CC(I)=CC(F)=C1Br,30279635,Fc1cc(I)cc(F)c1Br,0
BrC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1,213266,O=S(=O)(c1ccc(Br)cc1)N1CCCCC1,834-66-2
BrC1=CC=C(OCC2CO2)C=C1,383686,Brc1ccc(OCC2CO2)cc1,2212-06-8
OC1=C(Cl)C=C(Br)C(Cl)=C1,1865022,Oc1cc(Cl)c(Br)cc1Cl,1940-42-7
NC(=N)C1=CC=CC(Br)=C1,1933256,N=C(N)c1cccc(Br)c1,26157-85-7
CCOC(=O)C=CC1=CC=C(Br)C=C1,1946570,CCOC(=O)C=Cc1ccc(Br)cc1,0
CC(=O)C1=CC(Br)=C(O)C=C1,2043262,CC(=O)c1ccc(O)c(Br)c1,1836-06-2
NC1=C(C=C(Br)C=C1)C(=O)C1=CC=CC=C1F,2216152,Nc1ccc(Br)cc1C(=O)c1ccccc1F,1479-58-9
BrC1=CC=CC2=CC3=CC=CC=C3C=C12,2256139,Brc1cccc2cc3ccccc3cc12,7397-92-4
BrC1=CC=C(\C=C/C2=CC=CC=C2)C=C1,2413942,Brc1ccc(/C=C\c2ccccc2)cc1,0
CC1=CC(Br)=CC(C)=C1C,2433724,Cc1cc(Br)cc(C)c1C,32591-43-8
CCC1=CC=CC(CC)=C1Br,2501180,CCc1cccc(CC)c1Br,65232-57-7
CN(C)CC1=CC=CC=C1Br,2690152,CN(C)Cc1ccccc1Br,1976-04-1
COC1=C(OC)C=C(CCN)C(Br)=C1,2806289,COc1cc(Br)c(CCN)cc1OC,63375-81-5
OC(=O)CC(=O)NC1=CC=C(Br)C=C1,2841990,O=C(O)CC(=O)Nc1ccc(Br)cc1,95262-09-2
ClC(=O)C1=C(Br)C=C(Cl)C=C1,3089720,O=C(Cl)c1ccc(Cl)cc1Br,116779-74-9
ClC(=O)C1=CC=C(Br)C2=C1C=CC=C2,4397691,O=C(Cl)c1ccc(Br)c2ccccc12,87700-65-0
BrC1=CC=C(OCC2=CC=CC=C2)C=C1C=O,5337066,O=Cc1cc(OCc2ccccc2)ccc1Br,85604-06-4
COC(=O)C1=CC(O)=CC=C1Br,9845454,COC(=O)c1cc(O)ccc1Br,154607-00-8
FC1=C(Br)C=CC(Cl)=C1C=O,11436592,O=Cc1c(Cl)ccc(Br)c1F,886615-30-1
CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1C1=NC=C(N1)C1=CC=C(Br)C=C1,15627803,CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1c1ncc(-c2ccc(Br)cc2)[nH]1,1007882-05-4
BrC1=CC=CC(=C1)C1=NC2=C(O1)C=CC=C2,15790737,Brc1cccc(-c2nc3ccccc3o2)c1,99586-31-9
BrC1=CC(=CC=C1)C1=C2C=CC=CC2=C(C2=CC=CC=C2)C2=C1C=CC=C2,18314628,Brc1cccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)c1,1023674-80-7
CC(C)(C)OC(=O)N=CC1=CC=C(Br)C=C1,19304482,CC(C)(C)OC(=O)N=Cc1ccc(Br)cc1,479423-43-3
CC(N)(C#N)C1=CC(Br)=CC=C1,21011954,CC(N)(C#N)c1cccc(Br)c1,953741-63-4
BrC1=CC=C(C=C1)C1=NN=CO1,131159,Brc1ccc(-c2nnco2)cc1,41420-90-0
BrC1=CC=C(C=C1)C(=O)CSC#N,515954,N#CSCC(=O)c1ccc(Br)cc1,65679-14-3
BrC1=CC=C(C=C1)N=NC1=CC=CC=C1,744001,Brc1ccc(N=Nc2ccccc2)cc1,4418-84-2
OC1=C(C=C(Br)C=C1)C1=NC2=CC=CC=C2S1,1121066,Oc1ccc(Br)cc1-c1nc2ccccc2s1,6344-17-8
CNC(=O)C1=CC(Br)=CC=C1,1940826,CNC(=O)c1cccc(Br)c1,49834-22-2
CC1=C(C(Br)=CC=C1)N(=O)=O,2255082,Cc1cccc(Br)c1[N+](=O)[O-],52414-97-8
CC(C)(C=O)C1=CC=C(Br)C=C1,2436347,CC(C)(C=O)c1ccc(Br)cc1,32454-16-3
CC(C)(C)OC1=CC=C(Br)C=C1,2516411,CC(C)(C)Oc1ccc(Br)cc1,60876-70-2
COC1=CC(Br)=C(Cl)C=C1,2517308,COc1ccc(Cl)c(Br)c1,2732-80-1
BrC1=C(\C=C\C=O)C=CC=C1,3125660,O=C/C=C/c1ccccc1Br,0
NC1=C(C=CC=C1Br)C#N,5924406,N#Cc1cccc(Br)c1N,114344-60-4
BrCC1=CC=CC(Br)=C1CBr,7127556,BrCc1cccc(Br)c1CBr,127168-82-5
FC(F)C(=O)C1=CC=C(Br)C=C1,7369495,O=C(c1ccc(Br)cc1)C(F)F,173974-88-4
CC(C)(C)[Si](C)(C)OC1=CC2=C(C=C1)C=C(Br)C=C2,7531617,CC(C)(C)[Si](C)(C)Oc1ccc2cc(Br)ccc2c1,100751-65-3
FC(F)(F)C1=CC(=CC(Br)=C1)N(=O)=O,11441577,O=[N+]([O-])c1cc(Br)cc(C(F)(F)F)c1,630125-49-4
COC(=O)C1=C(Cl)C=C(Br)C=C1CBr,11706105,COC(=O)c1c(Cl)cc(Br)cc1CBr,0
FC(F)(F)C1=CC(Br)=C(C=C1)S(Cl)(=O)=O,13267247,O=S(=O)(Cl)c1ccc(C(F)(F)F)cc1Br,0
FC1=C(Br)C=C(C=C1)N1C(=O)ON=C1C1=NON=C1NC(=O)C(F)(F)F,15018772,O=C(Nc1nonc1-c1noc(=O)n1-c1ccc(F)c(Br)c1)C(F)(F)F,914471-60-6
CSC1=CC(F)=C(Br)C=C1,15629698,CSc1ccc(Br)c(F)c1,917562-25-5
O[C@H](CN(=O)=O)C1=CC=C(Br)C=C1,19157465,O=[N+]([O-])C[C@@H](O)c1ccc(Br)cc1,1095419-87-6
COC(=O)C1=C(ON=C1C)C1=CC=C(Br)C=C1,20330211,COC(=O)c1c(C)noc1-c1ccc(Br)cc1,1228689-61-9
NC1=CC=C(Br)C(F)=C1C(O)=O,20552250,Nc1ccc(Br)c(F)c1C(=O)O,0
CS(=O)(=O)C1=CC=C(OCC2CC2)C(Br)=C1,28011086,CS(=O)(=O)c1ccc(OCC2CC2)c(Br)c1,0
CC(C)(C)OC(=O)N[C@@H](CC=C)C1=CC(Br)=CC=C1,28603615,C=CC[C@H](NC(=O)OC(C)(C)C)c1cccc(Br)c1,0
CC1(NC(=O)NC1=O)C1=CC=C(Br)C=C1,15104,CC1(c2ccc(Br)cc2)NC(=O)NC1=O,6320-50-9
CC(=O)OC1=C(Br)C=CC=C1,1865643,CC(=O)Oc1ccccc1Br,1829-37-4
CN(C)CCOC1=CC=C(Br)C=C1,1869679,CN(C)CCOc1ccc(Br)cc1,2474-07-9
CC1=C(Br)C=CC=C1C(F)(F)F,2444674,Cc1c(Br)cccc1C(F)(F)F,69902-83-6
CC1=C(C=CC=C1Br)C#N,2574075,Cc1c(Br)cccc1C#N,52780-15-1
BrC1=CC(\C=C\C(=O)C2=CC=CC=C2)=CC=C1,2615214,O=C(/C=C/c1cccc(Br)c1)c1ccccc1,29816-74-8
BrC1=CC(NC2=CC=CC=C2)=C(C=C1)N(=O)=O,2738915,O=[N+]([O-])c1ccc(Br)cc1Nc1ccccc1,6311-47-3
CC(=O)NC1=C(Br)C=C(F)C=C1,2803940,CC(=O)Nc1ccc(F)cc1Br,1009-22-9
BrC1=CC(=CC=C1)C(=O)CC#N,3031012,N#CCC(=O)c1cccc(Br)c1,70591-86-5
CC(=O)CCC1=CC=C(Br)C=C1,4386794,CC(=O)CCc1ccc(Br)cc1,89201-84-3
CC1(C)COB(OC1)C1=CC=C(Br)C=C1,9326688,CC1(C)COB(c2ccc(Br)cc2)OC1,183677-71-6
C[Si](C)(C)C#CC1=CC=C(Cl)C=C1Br,11060818,C[Si](C)(C)C#Cc1ccc(Cl)cc1Br,0
ClC1=C(Br)C=CC(CBr)=C1,13320163,Clc1cc(CBr)ccc1Br,68120-44-5
COC1=CC(Br)=CC(=C1N)N(=O)=O,14438249,COc1cc(Br)cc([N+](=O)[O-])c1N,77333-45-0
COC(=O)C1=C(C)C=C(Br)C=C1Cl,14518076,COC(=O)c1c(C)cc(Br)cc1Cl,877149-10-5
ClCC1=C(Br)C=CC(I)=C1,15533134,ClCc1cc(I)ccc1Br,946525-31-1
CC(C)(C)S(=O)\N=C\C1=CC(Br)=CC=C1,15602986,CC(C)(C)S(=O)/N=C/c1cccc(Br)c1,0
CCC1=C(I)C=CC(Br)=C1,19327194,CCc1cc(Br)ccc1I,175278-30-5
COCCNC1=NON=C1C1=NOC(=O)N1C1=CC(Br)=C(F)C=C1,19867563,COCCNc1nonc1-c1noc(=O)n1-c1ccc(F)c(Br)c1,1204669-63-5
FC1=CC(Br)=CC(=C1F)N(=O)=O,27159748,O=[N+]([O-])c1cc(Br)cc(F)c1F,0
COC1=CC=C(COCC2=CC(Br)=CC=C2C)C=C1,28440815,COc1ccc(COCc2cc(Br)ccc2C)cc1,0
BrC1=CC=C(C=C1)C(=O)CS(=O)(=O)C1=CC=CC=C1,1884497,O=C(CS(=O)(=O)c1ccccc1)c1ccc(Br)cc1,41024-55-9
BrC1=CC(=CC=C1)C(=O)\C=C\C1=CC=CC=C1,1956935,O=C(/C=C/c1ccccc1)c1cccc(Br)c1,0
CC(C)(C)NC(=O)C1=CC=C(Br)C=C1,2089068,CC(C)(C)NC(=O)c1ccc(Br)cc1,42498-38-4
CC(N)C1=CC=CC(Br)=C1,2354572,CC(N)c1cccc(Br)c1,74877-08-0
CC1=C(CBr)C=CC=C1Br,2436169,Cc1c(Br)cccc1CBr,112299-62-4
CC(=O)NC1=C(C)C=C(Br)C=C1,2691020,CC(=O)Nc1ccc(Br)cc1C,24106-05-6
NC1=CC=CC(Br)=C1N(=O)=O,2720387,Nc1cccc(Br)c1[N+](=O)[O-],7138-15-0
COC1=CC=C(C(Br)=C1)N(=O)=O,2804720,COc1ccc([N+](=O)[O-])c(Br)c1,98447-30-4
C[Si](C)(C)C#CC1=CC(Br)=CC=C1,2936640,C[Si](C)(C)C#Cc1cccc(Br)c1,3989-13-7
NC1=CC(C(O)=O)=C(Br)C=C1,3247352,Nc1ccc(Br)c(C(=O)O)c1,2840-02-0
BrC1=C(C=O)C=CC=C1C=O,4740331,O=Cc1cccc(C=O)c1Br,79839-49-9
CCCCC[C@H]1CC[C@@H](CC1)C1=CC=C(Br)C=C1,4805683,CCCCC[C@H]1CC[C@H](c2ccc(Br)cc2)CC1,79832-89-6
OCC1=CC2=C(C=C1)C=C(Br)C=C2,6322971,OCc1ccc2cc(Br)ccc2c1,100751-63-1
FC1=CC(Br)=C(Cl)C=C1,7367912,Fc1ccc(Cl)c(Br)c1,0
FC(F)(F)OC1=CC(Br)=CC=C1I,8258081,FC(F)(F)Oc1cc(Br)ccc1I,0
COC(=O)C(=[N]#N)C1=CC=CC=C1Br,8545105,COC(=O)C(=[N+]=[N-])c1ccccc1Br,264882-02-2
OC(=O)[C@H](CC1=CC=C(Br)C=C1)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,9358721,O=C(N[C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,0
FC1=C(C=CC(Br)=C1)N1CCOCC1,9392828,Fc1cc(Br)ccc1N1CCOCC1,513068-89-8
OCC1=CC(Br)=CC(=C1)C(F)(F)F,11460931,OCc1cc(Br)cc(C(F)(F)F)c1,172023-97-1
COC(=O)C1=C(Br)C=C(C)C(N)=C1,14086295,COC(=O)c1cc(N)c(C)cc1Br,474330-54-6
FC1=CC(C#N)=C(F)C=C1Br,14158759,N#Cc1cc(F)c(Br)cc1F,133541-45-4
BrC1=CC=C(C=C1)N(C1=C2C=CC=CC2=CC=C1)C1=C2C=CC=CC2=CC=C1,14429591,Brc1ccc(N(c2cccc3ccccc23)c2cccc3ccccc23)cc1,690658-64-1
CNC1=C(N)C=C(C=C1Br)C(F)(F)F,14430699,CNc1c(N)cc(C(F)(F)F)cc1Br,859877-15-9
COC1=CC(Br)=CC(C)=C1C#N,14518072,COc1cc(Br)cc(C)c1C#N,877149-05-8
CC(C)(C)OC(=O)N1CCOC(C1)C1=CC=C(Br)C=C1,18997252,CC(C)(C)OC(=O)N1CCOC(c2ccc(Br)cc2)C1,1131220-82-0
CN1C=NC(=N1)C1=CC=C(Br)C=C1,19588698,Cn1cnc(-c2ccc(Br)cc2)n1,1184174-04-6
OCCNC1=NON=C1C1=NOC(=O)N1C1=CC(Br)=C(F)C=C1,19867562,O=c1onc(-c2nonc2NCCO)n1-c1ccc(F)c(Br)c1,1204669-64-6
CC(C)(C)OC(=O)NS(=O)(=O)NCCNC1=NON=C1C1=NOC(=O)N1C1=CC(Br)=C(F)C=C1,19867619,CC(C)(C)OC(=O)NS(=O)(=O)NCCNc1nonc1-c1noc(=O)n1-c1ccc(F)c(Br)c1,1204669-69-1
BrCC1=C(Br)C=C(C=O)C=C1,19974283,O=Cc1ccc(CBr)c(Br)c1,1189765-90-9
BrC1=CC=CC2=CC=CC(C3=CC=CC=C3)=C12,22472713,Brc1cccc2cccc(-c3ccccc3)c12,1121545-24-1
COC1=CC=C(C=C1)C(=C(C1=CC=CC=C1)C1=CC=C(Br)C=C1)C1=CC=C(OC)C=C1,22794994,COc1ccc(C(=C(c2ccccc2)c2ccc(Br)cc2)c2ccc(OC)cc2)cc1,1378502-33-0
CN1C(=O)N(C(=O)C2=C1C(F)=CC=C2)C1=C(C)C(Br)=CC=C1,27602480,Cc1c(Br)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0
BrC1=C(C=CC=C1)C1=NN=NN1,148567,Brc1ccccc1-c1nnn[nH]1,73096-42-1
CN1CCN(CC2=CC=C(Br)C=C2)CC1,172825,CN1CCN(Cc2ccc(Br)cc2)CC1,368879-17-8
FC(F)C1=CC=C(Br)C=C1,1936252,FC(F)c1ccc(Br)cc1,51776-71-7
CC1=C2C=CC=CC2=C(Br)C2=C1C=CC=C2,1957715,Cc1c2ccccc2c(Br)c2ccccc12,23674-17-1
COC1=CC(N)=CC(Br)=C1,2082682,COc1cc(N)cc(Br)c1,16618-68-1
CN(C)C(=O)C1=CC(Br)=CC=C1,2089030,CN(C)C(=O)c1cccc(Br)c1,24167-51-9
BrC1=C(C=CC=C1)C1=CC=CC=C1I,2093367,Brc1ccccc1-c1ccccc1I,39655-12-4
BrC1=CC=C(C=C1)C12CC3CC(CC(C3)C1)C2,2418074,Brc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,2245-43-4
BrC1=C(C=CC=C1)C1=CC=CC=C1C1=CC=CC=C1,2527142,Brc1ccccc1-c1ccccc1-c1ccccc1,75295-57-7
FC1=CC(C(Cl)=O)=C(Br)C=C1,2575969,O=C(Cl)c1cc(F)ccc1Br,111771-13-2
COC1=C(OC)C=C(C(C)=O)C(Br)=C1,2578555,COc1cc(Br)c(C(C)=O)cc1OC,74746-10-4
NC1=C(C=O)C=C(Br)C=C1F,2803656,Nc1c(F)cc(Br)cc1C=O,0
COC1=CC(OC)=C(C=C1Br)C(O)=O,2839280,COc1cc(OC)c(C(=O)O)cc1Br,32246-20-1
ClC1=CC=C2C=C(Br)C=CC2=C1,3236942,Clc1ccc2cc(Br)ccc2c1,870822-84-7
COC(=O)C(C(C)=O)C(=O)C1=CC=C(Br)C=C1,5275431,COC(=O)C(C(C)=O)C(=O)c1ccc(Br)cc1,85963-90-2
CC1=CC=C(C=C1)C#CC1=CC=CC=C1Br,5333086,Cc1ccc(C#Cc2ccccc2Br)cc1,38175-73-4
BrC(Br)=CC1=CC=C(Br)C=C1,6918562,BrC(Br)=Cc1ccc(Br)cc1,136350-66-8
BrC1=CC=CC(NC2=C3C=C(C=CC3=NC=N2)N(=O)=O)=C1,7383755,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,169205-77-0
CC1=CC(C=O)=CC(C)=C1Br,8974400,Cc1cc(C=O)cc(C)c1Br,400822-47-1
COC1=C(CBr)C=C(Br)C=C1,9617684,COc1ccc(Br)cc1CBr,184970-28-3
CC(C)(C)C1=CC=C(I)C(Br)=C1,10063650,CC(C)(C)c1ccc(I)c(Br)c1,860435-39-8
CC(C)(C)OC(=O)NC1=C(F)C=C(Br)C=C1,10158634,CC(C)(C)OC(=O)Nc1ccc(Br)cc1F,209958-42-9
CC1=CC=CC(I)=C1Br,11215626,Cc1cccc(I)c1Br,0
FC1=CC(OCC(F)(F)F)=C(Br)C=C1,14490888,Fc1ccc(Br)c(OCC(F)(F)F)c1,870063-18-6
FC1=CC(C=O)=C(F)C=C1Br,14623608,O=Cc1cc(F)c(Br)cc1F,357405-75-5
BrC1=C(COC2=CC=CC=C2)C=C(I)C=C1,15533150,Brc1ccc(I)cc1COc1ccccc1,956006-88-5
FC1=C(Cl)C=CC(Br)=C1C=O,19740425,O=Cc1c(Br)ccc(Cl)c1F,1114809-02-7
BrC1=CC(=CC=C1)C1=CC(=NN1)C1=CC2=C(OCO2)C=C1,20096054,Brc1cccc(-c2cc(-c3ccc4c(c3)OCO4)n[nH]2)c1,882697-00-9
CC(C)(C)OC(=O)N[C@@H](CC(O)=O)CC1=CC=C(Br)C=C1,20788544,CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1ccc(Br)cc1,331763-75-8
OC1=C(C=CC(Br)=C1)C1=NC=CN1,21256796,Oc1cc(Br)ccc1-c1ncc[nH]1,1282516-66-8
OC(=O)C1=C(F)C(F)=C(Br)C=C1,22539351,O=C(O)c1ccc(Br)c(F)c1F,194804-91-6
CC1=CC(OCCC(C)(C)O)=CC(C)=C1Br,22585663,Cc1cc(OCCC(C)(C)O)cc(C)c1Br,1294453-62-5
CN(C1CCCC1)C1=CC(Br)=CC(C(=O)NCC2=C(C)C=C(C)NC2=O)=C1C,22917684,Cc1cc(C)c(CNC(=O)c2cc(Br)cc(N(C)C3CCCC3)c2C)c(=O)[nH]1,1403257-15-7
COC1=CC(Br)=CC(OC)=C1C=O,22962382,COc1cc(Br)cc(OC)c1C=O,1354050-38-6
BrC1=CC=C(C=C1)C1=C2C(OC3=CC=CC=C23)=CC=C1,28256435,Brc1ccc(-c2cccc3oc4ccccc4c23)cc1,0
BrC1=CC=C(C=C1)C1=CNN=N1,608542,Brc1ccc(-c2c[nH]nn2)cc1,5301-98-4
BrC1=CC(OC2=NC=CC=C2)=CC=C1,1369167,Brc1cccc(Oc2ccccn2)c1,92545-83-0
CN(C)C1=C(Br)C=C(C=O)C=C1,1636676,CN(C)c1ccc(C=O)cc1Br,56479-63-1
CCOC(=O)COC1=CC=C(Br)C=C1,1961393,CCOC(=O)COc1ccc(Br)cc1,6964-29-0
CC(C)(C)C1=CC(Br)=CC(=C1O[Si](C)(C)C)C(C)(C)C,2217410,CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1O[Si](C)(C)C,27329-74-4
OC(=O)C1=C(C=CC(Br)=C1)N(=O)=O,2267798,O=C(O)c1cc(Br)ccc1[N+](=O)[O-],6950-43-2
CC(C)C1=C(O)C=CC(Br)=C1,2357385,CC(C)c1cc(Br)ccc1O,26307-50-6
CC1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1,2615278,Cc1ccc(C(=O)c2ccc(Br)cc2)cc1,76693-57-7
COC(=O)\C=C\C1=C(Br)C=CC=C1,3128744,COC(=O)/C=C/c1ccccc1Br,0
COC(=O)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,3282260,COC(=O)c1ccc(-c2ccc(Br)cc2)cc1,89901-03-1
FC(F)(F)C1=CC(=C(Br)C=C1)C(F)(F)F,6208648,FC(F)(F)c1ccc(Br)c(C(F)(F)F)c1,327-75-3
CC(C)(C)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,7202593,CC(C)(C)c1ccc(-c2ccc(Br)cc2)cc1,162258-89-1
BrC1=CC=C(C=C1)C1COC(=O)O1,8138524,O=C1OCC(c2ccc(Br)cc2)O1,32368-06-2
CC(C)(C)C1=CC=C(C=O)C(Br)=C1,8310299,CC(C)(C)c1ccc(C=O)c(Br)c1,246139-77-5
CON(C)C(=O)C1=CC=CC(Br)=C1,8974802,CON(C)C(=O)c1cccc(Br)c1,207681-67-2
COC1=C(F)C(F)=CC(Br)=C1,9696295,COc1cc(Br)cc(F)c1F,261762-35-0
COC(=O)C1=C(F)C=CC=C1Br,9996000,COC(=O)c1c(F)cccc1Br,820236-81-5
OC(=O)CCCCC1=CC=CC(Br)=C1,10252347,O=C(O)CCCCc1cccc(Br)c1,857480-35-4
CC1=C(F)C=C(Br)C=C1F,13183104,Cc1c(F)cc(Br)cc1F,0
OC(=O)C1=CC(Br)=C(C=C1)C(F)(F)F,14271089,O=C(O)c1ccc(C(F)(F)F)c(Br)c1,581813-17-4
CC(C)(C)OC(=O)N1CCC(CC1)OC1=CC(Br)=CC=C1,14329163,CC(C)(C)OC(=O)N1CCC(Oc2cccc(Br)c2)CC1,790667-54-8
CC(C)OC1=CC(Br)=CC=C1N(=O)=O,14662480,CC(C)Oc1cc(Br)ccc1[N+](=O)[O-],0
CNC1=C(Br)C=CC=C1N,15624551,CNc1c(N)cccc1Br,1150102-47-8
CC(N)(CO)C1=C(F)C=CC(Br)=C1,21196722,CC(N)(CO)c1cc(Br)ccc1F,1266784-24-0
BrC1=CC(=CC=C1)[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,21731604,Brc1cccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)c1,185626-73-7
CN(C1CCOCC1)C1=CC(Br)=CC(C(=O)NCC2=C(C)C=C(C)NC2=O)=C1C,22917686,Cc1cc(C)c(CNC(=O)c2cc(Br)cc(N(C)C3CCOCC3)c2C)c(=O)[nH]1,1403257-51-1
FC1=CC(I)=CC(Br)=C1,24703900,Fc1cc(Br)cc(I)c1,0
BrC1=CC=C(C=C1)C1(COC(=O)O1)C=C,27030343,C=CC1(c2ccc(Br)cc2)COC(=O)O1,1459246-69-5
CC(C)(C)[S@@](=O)N[C@@H](CC=C)C1=CC(Br)=CC(F)=C1,28603617,C=CC[C@H](N[S@](=O)C(C)(C)C)c1cc(F)cc(Br)c1,0
ClC1=CC=CC(I)=C1Br,29932347,Clc1cccc(I)c1Br,0
CC1=C(Br)C=CC=C1OCCCCl,31224191,Cc1c(Br)cccc1OCCCCl,0
C\C=C\C1=CC=C(Br)C=C1,2204382,C/C=C/c1ccc(Br)cc1,0
FC1=C(F)C(C#N)=C(F)C(F)=C1Br,2273288,N#Cc1c(F)c(F)c(Br)c(F)c1F,17823-40-4
OC1=C(C=C(C=C1Br)N(=O)=O)N(=O)=O,2379982,O=[N+]([O-])c1cc(Br)c(O)c([N+](=O)[O-])c1,2316-50-9
CC(C)CC1=CC=C(Br)C=C1,2436282,CC(C)Cc1ccc(Br)cc1,2051-99-2
BrC1=CC=CC(=C1)N=O,2499351,O=Nc1cccc(Br)c1,13125-68-3
CC1=CC=C(C=C1Br)C(Cl)=O,2574144,Cc1ccc(C(=O)Cl)cc1Br,21900-33-4
COC1=CC(OC)=C(OC)C=C1Br,2616329,COc1cc(OC)c(OC)cc1Br,20129-11-7
CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(Br)C=C1,2857534,Cc1ccc(S(=O)(=O)Oc2ccc(Br)cc2)cc1,6324-15-8
COC1=CC(Br)=CC(OC)=C1O,3257568,COc1cc(Br)cc(OC)c1O,70654-71-6
NC1=C(C=C(Cl)C=C1Br)C(O)=O,3257944,Nc1c(Br)cc(Cl)cc1C(=O)O,41198-02-1
OCCCCC1=CC=C(Br)C=C1,5501926,OCCCCc1ccc(Br)cc1,75906-36-4
CC(C)[Si](OC1=C(Cl)C=C(Br)C=C1)(C(C)C)C(C)C,11298662,CC(C)[Si](Oc1ccc(Br)cc1Cl)(C(C)C)C(C)C,0
CC(C)(C)NS(=O)(=O)C1=CC=CC(Br)=C1,11461156,CC(C)(C)NS(=O)(=O)c1cccc(Br)c1,308283-47-8
OB(O)C1=C2C=CC=CC2=C(Br)C2=C1C=CC=C2,14454079,OB(O)c1c2ccccc2c(Br)c2ccccc12,641144-16-3
CC1(NC(=O)NC1=O)C1=CC(Br)=CC=C1,15420898,CC1(c2cccc(Br)c2)NC(=O)NC1=O,6943-33-5
